session_id,player_id,activity_date,game_type,session_minutes,stake_amount,win_amount
512,100030,2026-03-18,Sportsbook,39,111.56,106.12
513,100030,2026-03-19,Live Casino,25,48.93,28.44
514,100030,2026-03-20,Live Casino,54,228.28,230.13
515,100030,2026-03-21,Live Casino,18,16.21,17.08
516,100030,2026-03-23,Live Casino,33,123.08,141.49
517,100030,2026-03-27,Sportsbook,53,140.9,152.2
518,100031,2026-01-05,Table Games,58,19.49,11.87
519,100031,2026-01-26,Poker,66,17.75,11.54
520,100031,2026-01-26,Table Games,72,8.53,5.35
521,100031,2026-01-26,Poker,36,24.42,14.23
522,100031,2026-02-01,Slots,5,60.23,33.7
523,100031,2026-02-19,Sportsbook,10,31.13,36.12
524,100031,2026-02-26,Slots,6,42.34,43.85
525,100031,2026-02-28,Slots,29,26.06,30.25
526,100032,2026-01-02,Slots,5,105.61,94.26
527,100032,2026-01-03,Slots,51,175.96,114.55
528,100032,2026-01-07,Sportsbook,46,65.74,68.29
529,100032,2026-01-09,Sportsbook,54,72.15,67.87
530,100032,2026-01-10,Slots,55,80.42,78.85
531,100032,2026-01-13,Table Games,17,18.38,11.23
532,100032,2026-01-15,Sportsbook,45,17.87,11.03
533,100032,2026-01-17,Poker,76,60.21,56.78
534,100032,2026-01-18,Slots,63,27.41,30.98
535,100032,2026-01-21,Slots,16,139.64,108.55
536,100032,2026-01-23,Slots,2,44.54,41.81
537,100032,2026-01-25,Live Casino,14,96.85,84.96
538,100032,2026-01-29,Slots,78,54.28,49.35
539,100032,2026-01-31,Slots,56,156.37,142.8
540,100032,2026-02-01,Slots,46,51.3,45.99
541,100032,2026-02-04,Live Casino,41,122.86,137.42
542,100032,2026-02-05,Sportsbook,47,63.57,68.05
543,100032,2026-02-06,Table Games,28,121.66,123.98
544,100032,2026-02-10,Slots,18,34.75,25.34
545,100032,2026-02-11,Table Games,35,95.49,65.44
546,100032,2026-02-12,Table Games,41,125.19,109.18
547,100032,2026-02-16,Slots,27,48.73,34.94
548,100032,2026-02-17,Table Games,41,148.6,135.0
549,100033,2026-01-02,Table Games,25,153.22,156.21
550,100033,2026-01-04,Sportsbook,29,579.58,597.01
551,100033,2026-01-05,Sportsbook,12,97.13,114.43
552,100033,2026-01-06,Sportsbook,16,335.32,306.11
553,100033,2026-01-07,Table Games,16,193.61,200.37
554,100033,2026-01-08,Sportsbook,47,147.41,166.91
555,100033,2026-01-09,Sportsbook,15,405.81,260.95
556,100033,2026-01-10,Sportsbook,14,299.5,253.63
557,100033,2026-01-11,Slots,22,76.35,71.96
558,100033,2026-01-13,Live Casino,53,152.83,134.78
559,100033,2026-01-15,Sportsbook,42,116.26,133.18
560,100033,2026-01-16,Slots,22,170.82,125.43
561,100033,2026-01-19,Slots,37,51.94,58.15
562,100033,2026-01-20,Live Casino,29,204.67,115.34
563,100033,2026-01-20,Sportsbook,74,7.78,5.98
564,100033,2026-01-20,Live Casino,21,46.91,49.79
565,100033,2026-01-20,Sportsbook,4,223.68,127.18
566,100033,2026-01-26,Slots,55,57.03,57.59
567,100033,2026-01-26,Sportsbook,26,243.21,197.71
568,100033,2026-01-26,Poker,16,404.63,337.05
569,100033,2026-01-26,Slots,24,120.93,77.04
570,100033,2026-01-28,Slots,39,308.48,319.32
571,100033,2026-01-29,Sportsbook,36,254.39,255.22
572,100033,2026-01-30,Slots,34,146.73,149.63
573,100033,2026-01-30,Slots,35,37.19,24.86
574,100033,2026-01-30,Slots,30,250.69,234.59
575,100033,2026-02-02,Live Casino,28,219.0,237.19
576,100033,2026-02-06,Table Games,12,347.68,227.1
577,100033,2026-02-08,Live Casino,16,25.52,29.92
578,100033,2026-02-08,Sportsbook,54,509.78,437.73
579,100033,2026-02-09,Sportsbook,36,404.25,319.21
580,100033,2026-02-10,Live Casino,23,325.54,340.44
581,100033,2026-02-11,Sportsbook,67,218.77,191.81
582,100033,2026-02-12,Slots,58,126.82,73.69
583,100033,2026-02-13,Table Games,28,173.91,162.83
584,100033,2026-02-14,Sportsbook,11,78.34,81.52
585,100033,2026-02-16,Slots,50,151.05,100.1
586,100033,2026-02-18,Sportsbook,8,268.78,264.96
587,100033,2026-02-23,Live Casino,93,94.12,78.42
588,100033,2026-02-25,Sportsbook,75,269.29,212.35
589,100033,2026-03-01,Slots,33,211.24,136.16
590,100033,2026-03-02,Slots,29,476.51,492.83
591,100033,2026-03-04,Slots,46,67.11,47.61
592,100033,2026-03-08,Slots,13,242.32,169.59
593,100033,2026-03-09,Sportsbook,39,285.72,201.19
594,100033,2026-03-12,Slots,14,189.17,121.71
595,100033,2026-03-15,Slots,36,348.11,393.31
596,100033,2026-03-17,Slots,35,74.32,68.73
597,100033,2026-03-18,Slots,91,201.52,122.66
598,100033,2026-03-22,Live Casino,14,448.44,284.65
599,100033,2026-03-24,Sportsbook,4,503.91,471.45
600,100033,2026-03-25,Table Games,8,542.1,617.1
601,100033,2026-03-27,Sportsbook,59,65.45,77.02
602,100033,2026-03-29,Slots,27,687.04,455.74
603,100033,2026-03-30,Poker,29,311.37,293.94
604,100033,2026-03-31,Slots,24,576.09,520.24
605,100034,2026-01-01,Slots,3,34.05,27.22
606,100034,2026-01-15,Live Casino,37,56.72,60.99
607,100034,2026-02-08,Slots,22,29.58,18.8
608,100034,2026-02-09,Live Casino,56,40.46,42.24
609,100034,2026-02-09,Live Casino,18,47.88,35.36
610,100034,2026-02-09,Slots,59,54.36,37.03
611,100034,2026-02-11,Slots,16,76.16,88.41
612,100034,2026-03-06,Live Casino,29,73.26,79.17
613,100034,2026-03-12,Sportsbook,36,25.34,25.2
614,100034,2026-03-12,Live Casino,16,26.72,23.06
615,100034,2026-03-12,Live Casino,15,11.44,7.85
616,100034,2026-03-29,Sportsbook,32,48.99,55.13
617,100035,2026-01-01,Poker,29,155.28,177.68
618,100035,2026-01-03,Table Games,55,270.84,241.2
619,100035,2026-01-05,Table Games,16,134.38,133.57
620,100035,2026-01-06,Slots,27,612.55,465.15
621,100035,2026-01-07,Table Games,45,669.14,407.2
622,100035,2026-01-08,Sportsbook,21,466.85,395.16
623,100035,2026-01-10,Table Games,38,157.22,177.32
624,100035,2026-01-11,Slots,23,261.64,222.8
625,100035,2026-01-12,Poker,8,240.17,193.47
626,100035,2026-01-13,Live Casino,17,431.14,301.93
627,100035,2026-01-14,Sportsbook,38,196.61,229.55
628,100035,2026-01-15,Sportsbook,54,160.42,162.96
629,100035,2026-01-17,Slots,57,70.04,58.17
630,100035,2026-01-18,Live Casino,20,404.12,305.62
631,100035,2026-01-19,Poker,58,135.12,143.26
632,100035,2026-01-21,Sportsbook,57,120.57,100.28
633,100035,2026-01-23,Slots,29,263.65,300.59
634,100035,2026-01-25,Table Games,31,174.55,152.13
635,100035,2026-01-27,Table Games,18,95.24,101.63
636,100035,2026-01-27,Sportsbook,30,135.13,107.89
637,100035,2026-01-29,Poker,24,226.94,151.73
638,100035,2026-02-02,Live Casino,32,626.94,609.48
639,100035,2026-02-04,Slots,25,399.07,240.78
640,100035,2026-02-05,Live Casino,71,119.55,97.81
641,100035,2026-02-09,Sportsbook,33,260.6,242.59
642,100035,2026-02-10,Sportsbook,20,803.22,718.15
643,100035,2026-02-11,Slots,26,314.06,309.35
644,100035,2026-02-12,Sportsbook,11,410.08,245.75
645,100035,2026-02-13,Table Games,34,508.7,452.59
646,100035,2026-02-13,Live Casino,13,335.61,186.87
647,100035,2026-02-18,Slots,64,444.4,518.16
648,100035,2026-02-19,Slots,50,373.78,266.91
649,100035,2026-02-22,Live Casino,80,262.01,265.83
650,100035,2026-02-24,Slots,63,315.31,228.09
651,100035,2026-02-25,Slots,35,356.8,279.36
652,100035,2026-02-27,Table Games,77,106.95,125.13
653,100035,2026-02-28,Table Games,54,268.89,217.84
654,100035,2026-03-01,Sportsbook,19,317.5,343.01
655,100035,2026-03-02,Sportsbook,21,143.68,164.85
656,100035,2026-03-03,Sportsbook,16,305.91,270.48
657,100035,2026-03-05,Poker,30,104.86,92.7
658,100035,2026-03-07,Slots,10,636.29,694.04
659,100035,2026-03-07,Live Casino,67,156.96,160.4
660,100035,2026-03-07,Table Games,2,226.28,222.85
661,100035,2026-03-07,Slots,39,85.08,52.03
662,100035,2026-03-08,Sportsbook,21,52.8,32.1
663,100035,2026-03-09,Sportsbook,21,382.58,441.27
664,100035,2026-03-09,Table Games,23,475.07,501.69
665,100035,2026-03-09,Slots,17,206.91,123.67
666,100035,2026-03-09,Sportsbook,66,304.75,295.79
667,100035,2026-03-10,Slots,27,124.05,98.59
668,100035,2026-03-11,Slots,49,135.18,157.76
669,100035,2026-03-13,Live Casino,6,346.65,213.86
670,100035,2026-03-14,Slots,13,344.0,193.27
671,100035,2026-03-15,Table Games,56,182.01,137.93
672,100035,2026-03-17,Table Games,8,236.47,238.48
673,100035,2026-03-18,Slots,25,300.77,188.39
674,100035,2026-03-19,Live Casino,24,134.49,158.45
675,100035,2026-03-23,Live Casino,73,155.25,159.77
676,100035,2026-03-24,Slots,97,287.59,228.86
677,100035,2026-03-25,Live Casino,16,273.78,156.74
678,100035,2026-03-27,Poker,68,59.09,51.1
679,100036,2026-01-03,Slots,30,29.83,31.57
680,100036,2026-01-04,Slots,28,61.62,62.66
681,100036,2026-01-04,Sportsbook,7,24.44,20.97
682,100036,2026-01-22,Sportsbook,8,45.73,43.84
683,100036,2026-01-26,Slots,25,6.04,3.69
684,100036,2026-02-16,Live Casino,25,43.49,27.05
685,100037,2026-02-13,Table Games,91,44.11,51.38
686,100037,2026-02-21,Slots,82,12.71,13.11
687,100037,2026-03-28,Table Games,12,5.17,4.2
688,100038,2026-01-06,Slots,41,58.37,60.7
689,100038,2026-01-13,Live Casino,8,29.56,17.92
690,100038,2026-01-18,Live Casino,37,22.66,23.49
691,100038,2026-03-22,Sportsbook,63,7.83,6.34
692,100039,2026-01-01,Slots,11,21.56,20.26
693,100039,2026-01-01,Slots,21,6.66,5.61
694,100039,2026-01-12,Live Casino,53,54.2,34.91
695,100039,2026-01-16,Sportsbook,41,13.58,15.36
696,100039,2026-01-25,Sportsbook,5,23.11,21.69
697,100039,2026-01-31,Slots,54,70.72,62.84
698,100039,2026-02-08,Sportsbook,30,34.78,24.28
699,100039,2026-02-14,Live Casino,57,28.77,32.11
700,100039,2026-02-23,Sportsbook,7,15.67,12.69
701,100039,2026-03-05,Slots,46,30.82,18.01
702,100039,2026-03-13,Slots,30,95.78,75.22
703,100039,2026-03-20,Table Games,97,51.51,39.23
704,100039,2026-03-22,Live Casino,30,6.32,5.33
705,100040,2026-01-12,Slots,49,25.76,22.64
706,100040,2026-01-21,Live Casino,31,52.15,29.16
707,100040,2026-01-22,Sportsbook,17,42.88,29.59
708,100040,2026-01-30,Sportsbook,21,37.53,43.82
709,100040,2026-01-30,Slots,13,35.81,20.45
710,100040,2026-01-30,Sportsbook,39,12.64,13.49
711,100040,2026-03-12,Slots,25,43.87,44.35
712,100040,2026-03-15,Sportsbook,47,86.95,52.79
713,100040,2026-03-20,Table Games,81,110.98,101.85
714,100040,2026-03-20,Table Games,21,7.61,7.56
715,100040,2026-03-20,Slots,28,44.1,43.81
716,100040,2026-03-20,Sportsbook,11,109.51,107.89
717,100040,2026-03-23,Sportsbook,35,79.55,74.45
718,100041,2026-01-06,Poker,28,47.91,28.37
719,100041,2026-01-07,Slots,24,57.37,35.66
720,100041,2026-01-08,Slots,18,25.03,25.64
721,100041,2026-01-08,Sportsbook,24,16.86,14.62
722,100041,2026-01-15,Sportsbook,19,24.89,21.55
723,100041,2026-01-23,Sportsbook,12,70.87,79.14
724,100041,2026-02-12,Live Casino,33,41.76,48.7
725,100041,2026-02-16,Live Casino,76,53.92,42.93
726,100041,2026-02-19,Slots,43,72.91,45.25
727,100041,2026-03-01,Slots,57,9.07,6.66
728,100041,2026-03-01,Slots,18,112.03,86.09
729,100041,2026-03-07,Table Games,40,28.54,31.37
730,100041,2026-03-21,Live Casino,67,12.59,9.64
731,100041,2026-03-24,Poker,30,39.88,43.09
732,100041,2026-03-28,Table Games,78,23.41,15.41
733,100042,2026-01-07,Sportsbook,63,34.1,24.88
734,100042,2026-01-19,Table Games,60,32.29,20.88
735,100042,2026-01-21,Slots,29,10.61,7.58
736,100042,2026-01-22,Live Casino,7,71.1,54.51
737,100042,2026-02-06,Live Casino,44,43.46,49.1
738,100042,2026-02-15,Sportsbook,76,49.77,37.41
739,100042,2026-02-28,Sportsbook,11,46.73,46.47
740,100042,2026-03-21,Sportsbook,31,98.89,95.94
741,100042,2026-03-21,Sportsbook,39,91.63,69.95
742,100042,2026-03-21,Table Games,34,142.15,138.9
743,100042,2026-03-21,Live Casino,19,35.26,24.29
744,100043,2026-01-03,Live Casino,52,14.97,10.07
745,100043,2026-01-03,Poker,17,24.68,27.7
746,100043,2026-01-03,Slots,71,100.81,78.92
747,100043,2026-01-11,Sportsbook,41,37.2,22.51
748,100043,2026-01-11,Sportsbook,17,104.58,110.47
749,100043,2026-01-11,Sportsbook,48,10.95,8.95
750,100043,2026-01-11,Sportsbook,37,14.58,8.81
751,100043,2026-01-12,Slots,11,31.28,35.59
752,100043,2026-01-12,Sportsbook,17,88.41,84.21
753,100043,2026-01-26,Slots,36,57.7,64.99
754,100043,2026-01-29,Sportsbook,32,35.99,38.45
755,100043,2026-02-05,Slots,59,29.48,20.38
756,100043,2026-02-27,Poker,28,6.33,6.02
757,100043,2026-03-09,Live Casino,23,27.6,30.95
758,100043,2026-03-10,Slots,39,45.97,53.39
759,100043,2026-03-27,Slots,28,52.24,37.22
760,100043,2026-03-28,Slots,46,85.11,86.11
761,100044,2026-01-04,Sportsbook,6,55.44,60.0
762,100044,2026-01-05,Sportsbook,15,158.93,122.62
763,100044,2026-01-06,Slots,32,51.93,58.69
764,100044,2026-01-09,Slots,73,147.8,133.31
765,100044,2026-01-11,Sportsbook,47,173.84,183.5
766,100044,2026-01-12,Slots,41,52.21,40.17
767,100044,2026-01-13,Slots,52,359.98,275.56
768,100044,2026-01-13,Live Casino,7,55.01,59.95
769,100044,2026-01-13,Sportsbook,16,25.24,15.13
770,100044,2026-01-13,Table Games,14,103.02,105.81
771,100044,2026-01-18,Slots,37,63.06,39.41
772,100044,2026-01-19,Live Casino,29,172.82,195.23
773,100044,2026-01-20,Sportsbook,50,36.01,39.0
774,100044,2026-01-23,Live Casino,19,40.72,41.09
775,100044,2026-01-24,Table Games,84,81.14,55.72
776,100044,2026-01-25,Live Casino,50,131.68,80.61
777,100044,2026-01-27,Live Casino,60,52.09,43.08
778,100044,2026-01-30,Live Casino,113,71.96,49.9
779,100044,2026-01-31,Slots,36,29.09,29.96
780,100044,2026-02-02,Table Games,47,15.92,11.6
781,100044,2026-02-03,Live Casino,103,175.07,128.34
782,100044,2026-02-07,Sportsbook,31,44.5,34.78
783,100044,2026-02-07,Table Games,60,318.12,279.72
784,100044,2026-02-07,Live Casino,24,243.83,284.28
785,100044,2026-02-08,Slots,71,42.57,28.79
786,100044,2026-02-10,Sportsbook,58,98.51,101.65
787,100044,2026-02-13,Slots,17,62.44,48.35
788,100044,2026-02-14,Live Casino,47,104.61,87.49
789,100044,2026-02-16,Sportsbook,53,42.44,24.75
790,100044,2026-02-16,Sportsbook,24,179.21,175.25
791,100044,2026-02-18,Live Casino,9,77.35,79.95
792,100045,2026-01-03,Slots,41,31.05,36.46
793,100045,2026-01-03,Table Games,78,25.85,28.11
794,100045,2026-02-03,Poker,31,55.62,57.9
795,100045,2026-02-13,Slots,18,36.62,29.12
796,100045,2026-03-11,Sportsbook,155,20.14,17.92
797,100046,2026-01-17,Slots,67,32.53,23.72
798,100046,2026-01-23,Poker,41,48.65,51.57
799,100046,2026-01-25,Slots,43,61.19,50.16
800,100046,2026-02-01,Live Casino,17,42.3,29.52
801,100046,2026-02-07,Slots,24,87.08,66.41
802,100046,2026-02-07,Slots,24,20.7,22.64
803,100046,2026-02-09,Live Casino,24,28.17,25.93
804,100046,2026-02-13,Live Casino,61,46.23,48.97
805,100047,2026-01-22,Slots,87,12.18,14.14
806,100047,2026-02-13,Sportsbook,32,65.85,71.49
807,100047,2026-03-20,Slots,14,41.15,43.49
808,100047,2026-03-27,Slots,48,24.89,22.97
809,100048,2026-01-10,Poker,43,34.75,25.72
810,100048,2026-02-14,Slots,56,22.64,18.19
811,100049,2026-01-03,Slots,25,49.59,47.2
812,100049,2026-01-24,Sportsbook,19,36.56,34.54
813,100049,2026-01-24,Sportsbook,34,6.68,4.31
814,100049,2026-01-24,Sportsbook,36,73.72,55.35
815,100049,2026-01-24,Sportsbook,40,40.85,33.08
816,100049,2026-01-28,Poker,26,29.88,24.07
817,100049,2026-03-01,Live Casino,35,101.85,85.8
818,100049,2026-03-05,Slots,50,41.29,26.85
819,100049,2026-03-08,Sportsbook,38,45.86,30.31
820,100049,2026-03-15,Sportsbook,35,65.29,71.27
821,100049,2026-03-22,Slots,45,92.48,103.11
822,100049,2026-03-22,Slots,28,29.23,31.54
823,100049,2026-03-22,Sportsbook,6,49.69,42.99
824,100049,2026-03-26,Slots,66,35.29,31.09
825,100050,2026-02-10,Sportsbook,24,63.21,58.03
826,100052,2026-01-03,Live Casino,23,511.42,502.06
827,100052,2026-01-03,Slots,21,180.8,208.87
828,100052,2026-01-03,Slots,9,91.17,93.61
829,100052,2026-01-04,Slots,49,634.44,606.52
830,100052,2026-01-05,Sportsbook,40,193.44,219.31
831,100052,2026-01-08,Table Games,13,215.38,175.57
832,100052,2026-01-14,Live Casino,30,61.74,58.9
833,100052,2026-01-15,Slots,35,258.2,160.04
834,100052,2026-01-16,Table Games,68,327.3,264.62
835,100052,2026-01-17,Slots,57,162.58,150.16
836,100052,2026-01-19,Table Games,39,349.23,317.57
837,100052,2026-01-20,Sportsbook,129,93.57,78.72
838,100052,2026-01-23,Sportsbook,31,325.65,214.01
839,100052,2026-01-25,Slots,23,194.66,134.59
840,100052,2026-01-25,Slots,127,528.01,417.5
841,100052,2026-01-25,Sportsbook,53,68.26,68.8
842,100052,2026-01-25,Sportsbook,53,240.43,200.55
843,100052,2026-01-28,Live Casino,44,93.3,63.79
844,100052,2026-01-28,Poker,89,35.99,32.42
845,100052,2026-01-28,Slots,59,201.0,195.49
846,100052,2026-01-28,Table Games,32,402.84,349.61
847,100052,2026-02-01,Slots,12,123.92,71.37
848,100052,2026-02-02,Sportsbook,5,51.21,51.08
849,100052,2026-02-05,Slots,13,276.86,297.88
850,100052,2026-02-05,Slots,45,424.29,397.19
851,100052,2026-02-05,Slots,20,393.29,294.49
852,100052,2026-02-09,Table Games,11,141.94,117.41
853,100052,2026-02-09,Slots,32,183.84,155.22
854,100052,2026-02-09,Slots,42,227.12,205.17
855,100052,2026-02-09,Slots,84,186.64,126.61
856,100052,2026-02-10,Sportsbook,24,182.14,124.55
857,100052,2026-02-12,Table Games,35,396.77,387.42
858,100052,2026-02-12,Sportsbook,84,6.54,6.03
859,100052,2026-02-14,Live Casino,18,366.18,353.55
860,100052,2026-02-16,Table Games,37,631.63,608.51
861,100052,2026-02-17,Sportsbook,6,346.22,314.57
862,100052,2026-02-20,Slots,41,52.96,60.89
863,100052,2026-02-21,Slots,7,206.03,223.95
864,100052,2026-02-21,Poker,55,232.15,145.32
865,100052,2026-02-21,Table Games,12,52.68,51.7
866,100052,2026-02-22,Slots,27,283.36,240.9
867,100052,2026-02-23,Slots,20,185.49,152.75
868,100052,2026-02-24,Poker,43,406.62,263.36
869,100052,2026-02-26,Slots,25,116.47,130.63
870,100052,2026-03-02,Table Games,49,426.01,386.89
871,100052,2026-03-02,Sportsbook,10,90.74,73.52
872,100052,2026-03-02,Slots,44,156.96,144.24
873,100052,2026-03-02,Slots,4,206.42,223.15
874,100052,2026-03-04,Sportsbook,74,273.98,228.35
875,100052,2026-03-08,Sportsbook,21,208.56,124.99
876,100052,2026-03-09,Slots,69,186.37,148.87
877,100052,2026-03-10,Slots,13,329.85,332.27
878,100052,2026-03-11,Slots,15,91.3,67.62
879,100052,2026-03-11,Table Games,44,245.86,167.63
880,100052,2026-03-11,Slots,18,99.69,104.44
881,100052,2026-03-11,Live Casino,79,108.48,71.02
882,100052,2026-03-12,Sportsbook,19,43.07,31.69
883,100052,2026-03-12,Sportsbook,56,280.15,303.69
884,100052,2026-03-12,Live Casino,9,149.73,151.31
885,100052,2026-03-12,Slots,54,459.66,523.66
886,100052,2026-03-14,Slots,6,264.76,241.76
887,100052,2026-03-17,Slots,37,266.06,303.72
888,100052,2026-03-17,Table Games,10,492.11,342.62
889,100052,2026-03-19,Sportsbook,4,105.82,117.08
890,100052,2026-03-19,Sportsbook,26,244.59,235.07
891,100052,2026-03-19,Table Games,20,201.5,198.5
892,100052,2026-03-19,Live Casino,56,845.45,887.64
893,100052,2026-03-23,Slots,22,73.01,56.66
894,100052,2026-03-27,Live Casino,25,594.34,453.35
895,100052,2026-03-31,Slots,55,241.38,249.87
896,100052,2026-03-31,Sportsbook,27,71.12,66.19
897,100052,2026-03-31,Live Casino,19,933.49,957.88
898,100053,2026-01-06,Slots,20,42.0,32.72
899,100053,2026-01-13,Slots,56,65.7,46.29
900,100053,2026-01-13,Live Casino,10,27.91,16.85
901,100053,2026-01-14,Sportsbook,48,19.05,12.3
902,100053,2026-01-16,Live Casino,79,40.74,33.02
903,100053,2026-01-21,Slots,32,16.07,12.5
904,100053,2026-01-22,Sportsbook,67,12.48,14.28
905,100053,2026-01-27,Sportsbook,19,52.21,30.74
906,100053,2026-02-07,Live Casino,39,17.83,20.79
907,100053,2026-02-07,Sportsbook,19,33.4,38.84
908,100053,2026-02-16,Sportsbook,6,64.25,65.4
909,100053,2026-02-16,Slots,66,175.72,155.07
910,100053,2026-02-16,Slots,35,37.01,25.14
911,100053,2026-02-16,Live Casino,51,74.98,74.19
912,100053,2026-02-26,Sportsbook,79,21.29,15.75
913,100053,2026-03-05,Slots,79,20.02,12.6
914,100053,2026-03-06,Slots,2,18.36,16.13
915,100053,2026-03-13,Slots,28,38.18,35.25
916,100053,2026-03-22,Slots,42,55.9,56.52
917,100053,2026-03-22,Sportsbook,31,107.16,67.3
918,100054,2026-01-01,Slots,4,10.24,12.01
919,100054,2026-01-31,Slots,54,52.92,48.96
920,100054,2026-02-13,Sportsbook,2,58.76,57.21
921,100054,2026-02-28,Live Casino,37,20.44,18.74
922,100055,2026-01-08,Table Games,11,29.2,28.51
923,100055,2026-01-11,Sportsbook,12,35.16,30.39
924,100055,2026-01-11,Table Games,8,41.53,35.65
925,100055,2026-01-11,Sportsbook,13,24.72,15.58
926,100055,2026-01-11,Sportsbook,19,16.19,17.71
927,100055,2026-01-12,Live Casino,2,32.09,36.74
928,100055,2026-01-17,Sportsbook,73,39.82,24.93
929,100055,2026-01-28,Sportsbook,52,22.23,26.11
930,100055,2026-02-22,Sportsbook,10,16.76,15.44
931,100055,2026-02-24,Sportsbook,117,73.19,78.02
932,100055,2026-02-27,Slots,28,49.71,42.41
933,100055,2026-02-27,Table Games,26,42.5,33.48
934,100055,2026-02-27,Live Casino,38,9.03,5.75
935,100055,2026-03-02,Live Casino,50,29.49,29.74
936,100056,2026-01-06,Sportsbook,72,54.5,52.15
937,100056,2026-02-13,Sportsbook,74,14.04,13.98
938,100056,2026-02-20,Slots,22,21.07,19.8
939,100056,2026-02-26,Sportsbook,13,29.44,25.02
940,100056,2026-03-11,Slots,35,54.15,30.43
941,100056,2026-03-27,Sportsbook,15,49.65,29.96
942,100056,2026-03-27,Poker,42,19.37,16.65
943,100056,2026-03-27,Sportsbook,31,33.56,18.97
944,100057,2026-01-19,Table Games,29,38.73,25.06
945,100057,2026-01-22,Slots,46,30.85,17.5
946,100057,2026-01-22,Poker,24,42.75,34.63
947,100057,2026-01-24,Poker,72,55.14,37.36
948,100057,2026-02-02,Slots,107,25.43,20.16
949,100057,2026-02-06,Sportsbook,12,75.45,64.51
950,100057,2026-03-11,Sportsbook,45,32.59,37.71
951,100058,2026-01-11,Poker,71,35.04,40.64
952,100058,2026-02-08,Sportsbook,54,10.2,8.33
953,100058,2026-02-22,Slots,73,9.39,10.07
954,100058,2026-02-27,Sportsbook,94,78.14,56.43
955,100058,2026-02-27,Table Games,46,21.86,23.62
956,100058,2026-02-27,Live Casino,22,14.24,9.28
957,100058,2026-03-06,Live Casino,43,26.59,28.54
958,100058,2026-03-14,Slots,15,7.21,6.26
959,100058,2026-03-23,Slots,73,45.6,53.22
960,100059,2026-01-01,Slots,19,32.72,29.09
961,100059,2026-01-02,Slots,13,39.09,41.99
962,100059,2026-01-03,Slots,60,60.89,65.23
963,100059,2026-01-18,Slots,29,71.85,39.9
964,100059,2026-01-23,Live Casino,71,8.34,4.69
965,100059,2026-01-27,Poker,58,189.32,177.29
966,100059,2026-02-12,Live Casino,21,8.42,6.56
967,100059,2026-02-22,Sportsbook,6,45.09,30.37
